location,model,optimizer,window_index,start_date,end_date,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_conv,sym_conv,paired_conv
Death Valley,normal,L-BFGS-B,50,2008-06-01,2018-05-29,16.878121296928008,5.636253230152733,16.87945910705857,5.634606113758254,0.005966666666669577,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,51,2008-11-30,2018-11-27,16.903661470072326,5.667956502705153,16.904436375109324,5.665547197507909,0.004099999999986418,7.333333333614671e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,52,2009-05-31,2019-05-28,16.881917585856634,5.6520180394048785,16.883835217738692,5.649613680681975,0.0060000000000097016,6.999999999000769e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,53,2009-11-29,2019-11-26,16.901800173114623,5.653732808704329,16.904584169112447,5.652204192878587,0.004066666666646294,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,54,2010-05-30,2020-05-26,16.953159448619086,5.628407123340661,16.957506487705736,5.625529691038851,0.0060000000000097016,7.999999999204495e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,55,2010-11-28,2020-11-24,17.000619571964567,5.633136288603352,17.004628957567927,5.629835507177924,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,56,2011-05-29,2021-05-25,17.05695303968666,5.579187845922674,17.05916022598829,5.576970321441876,0.006033333333228559,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,57,2011-11-27,2021-11-23,17.128005166672846,5.612418329694093,17.13083077049242,5.6104853972236155,0.00406666666676756,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,58,2012-05-27,2022-05-24,17.128102207923476,5.615243782796583,17.13159771988912,5.613526529301361,0.0014000000000426857,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,59,2012-11-25,2022-11-22,17.16058970169448,5.668020493388497,17.16201412355026,5.667892555032035,0.004099999999986418,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,60,2013-05-26,2023-05-23,17.111634364782795,5.706562275202255,17.11191808429442,5.707474760907388,0.004133333333326542,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,61,2013-11-24,2023-11-21,17.132337900718515,5.6949449439343685,17.132938750925494,5.6957711012856835,0.005733333333288708,7.666666667015912e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,62,2014-05-25,2024-05-21,17.103989299944438,5.713396545730693,17.10556290399817,5.714204674906203,0.004066666666646294,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,63,2014-11-23,2024-11-19,17.132970310675454,5.759667336228729,17.13437912773179,5.760280210611974,0.00403333333330617,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,64,2015-05-24,2025-05-20,17.132932240985994,5.758315078112734,17.134326154940876,5.759526781552932,0.0018333333333430345,2.3333333325960363e-4,TRUE,TRUE,TRUE
Death Valley,normal,L-BFGS-B,65,2015-11-22,2025-11-18,17.1582544018493,5.745739537324554,17.158988330709967,5.74746419410798,0.005533333333369228,7.999999999204495e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,1,1984-01-01,1993-12-28,16.266173322173568,6.3493286840179914,16.26380455868813,6.349062540207709,0.0044666666666065185,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,2,1984-07-01,1994-06-28,16.269748961131167,6.353197647881046,16.268335970055237,6.35243257452401,0.004300000000027163,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,3,1984-12-30,1994-12-27,16.288698228710746,6.31258412004173,16.28687675956764,6.310865294361729,0.004366666666707412,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,4,1985-06-30,1995-06-27,16.24068088705722,6.266096154233559,16.23971177407384,6.263964288807657,0.004166666666666667,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,5,1985-12-29,1995-12-26,16.33789650157967,6.230507094047709,16.336925140803956,6.227333572647202,0.0042666666666870395,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,6,1986-06-29,1996-06-25,16.325869624956148,6.230904820590639,16.325247784170603,6.228529525696676,0.003666666666686069,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,7,1986-12-28,1996-12-24,16.369548573363385,6.282045742326878,16.36962329571226,6.280333059044095,0.004466666666727784,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,8,1987-06-28,1997-06-24,16.400821493208365,6.263049328781049,16.401316208016205,6.262007164382683,0.004066666666646294,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,9,1987-12-27,1997-12-23,16.412601437512205,6.260115194060872,16.41349314656294,6.259839248136922,0.003633333333345945,4.999999999805975e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,10,1988-06-26,1998-06-23,16.33839965096057,6.257286849094846,16.338640583381174,6.259966309232153,0.0043666666665861465,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,11,1988-12-25,1998-12-22,16.307605423633333,6.2562764493751795,16.309123399869115,6.259728128933262,0.004299999999905897,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,12,1989-06-25,1999-06-22,16.244126659341482,6.209301273548899,16.246493946220532,6.211957021062743,0.004299999999905897,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,13,1989-12-24,1999-12-21,16.293382781798773,6.22879798450667,16.29491370011972,6.230353519217098,0.004366666666707412,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,14,1990-06-24,2000-06-20,16.29745772401673,6.237122833311434,16.298150829190813,6.237513626887085,0.004566666666626891,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,15,1990-12-23,2000-12-19,16.29739953703729,6.234669553777514,16.29810572316546,6.236060679856819,0.0012000000000019402,2.0000000004074536e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,16,1991-06-23,2001-06-19,16.347361892071547,6.277552325077281,16.348298231090254,6.277926375115898,0.0045333333334080335,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,17,1991-12-22,2001-12-18,16.385441970344928,6.290997923493151,16.38596378188782,6.29103801854505,0.004233333333346915,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,18,1992-06-21,2002-06-18,16.39188187299847,6.257939838140204,16.392975088572054,6.25695554548851,0.0044666666666065185,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,19,1992-12-20,2002-12-17,16.420024791096868,6.222435460862653,16.420023256243244,6.221130807848867,0.004233333333346915,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,20,1993-06-20,2003-06-17,16.449077008914102,6.174623502947783,16.448928659966363,6.174479137704028,0.004233333333346915,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,21,1993-12-19,2003-12-16,16.517757952499185,6.248126118807532,16.51635144208013,6.248321925544512,0.0044666666666065185,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,22,1994-06-19,2004-06-15,16.528548617620874,6.25790454423404,16.525523385445,6.259051308745756,0.004466666666727784,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,23,1994-12-18,2004-12-14,16.543023295769583,6.233227111637591,16.53935848473899,6.233635548462362,0.004133333333326542,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,24,1995-06-18,2005-06-14,16.56605787814928,6.237943042488198,16.56260995023317,6.238136399392373,0.0039999999999660455,4.999999999805975e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,25,1995-12-17,2005-12-13,16.539396538647,6.275753188382633,16.53754758792391,6.275889744155304,0.0045333333334080335,6.333333332198284e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,26,1996-06-16,2006-06-13,16.495050190262916,6.305951173523996,16.49256522327839,6.305438774803271,0.004433333333266395,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,27,1996-12-15,2006-12-12,16.52548980947137,6.290912517485035,16.523249489289434,6.2899988257425745,0.0038666666666055485,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,28,1997-06-15,2007-06-12,16.513672429816527,6.274619980169412,16.51191800403575,6.272706351336373,0.004099999999986418,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,29,1997-12-14,2007-12-11,16.540751455189124,6.27324386238306,16.54014901555729,6.271493207927583,0.003766666666706442,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,30,1998-06-14,2008-06-10,16.600682560438855,6.265375061979408,16.60153084838411,6.260944245264128,0.00403333333330617,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,31,1998-12-13,2008-12-09,16.669659524726804,6.258364487027829,16.66965303156269,6.25308919883659,0.004433333333266395,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,32,1999-06-13,2009-06-09,16.69431973330667,6.309153439644111,16.693286596265864,6.303825671275885,0.0042666666666870395,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,33,1999-12-12,2009-12-08,16.681397957196662,6.338928353494298,16.6808589092296,6.334415714599958,0.004766666666667637,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,34,2000-06-11,2010-06-08,16.589484680912292,6.38776453988205,16.58949227828699,6.383797103228115,0.0043666666665861465,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,35,2000-12-10,2010-12-07,16.615704279459646,6.393712507211828,16.616246806386147,6.390385819345211,0.004200000000006791,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,36,2001-06-10,2011-06-07,16.556783155160684,6.362117581369158,16.558992059737935,6.357318379520848,0.004133333333326542,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,37,2001-12-09,2011-12-06,16.541861952624377,6.370558979289486,16.544415481758673,6.366538524984255,0.004366666666707412,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,38,2002-06-09,2012-06-05,16.546161848249685,6.3533413102318015,16.54832908434992,6.350204503718171,0.0043666666665861465,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,39,2002-12-08,2012-12-04,16.592158521692003,6.374498574550421,16.594438666517636,6.371630870689012,0.004333333333367288,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,40,2003-06-08,2013-06-04,16.61238877125894,6.390580457002056,16.613852759989687,6.386869234320814,0.004333333333367288,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,41,2003-12-07,2013-12-03,16.594948503554374,6.359683091269002,16.597372846169392,6.356603285778032,0.004200000000006791,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,42,2004-06-06,2014-06-03,16.6199251268237,6.29378928773211,16.622025177994573,6.290762034565895,0.004600000000088282,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,43,2004-12-05,2014-12-02,16.707597473146315,6.286933874137539,16.710624003551924,6.284992786880153,0.004699999999987389,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,44,2005-06-05,2015-06-02,16.784235208115817,6.210201518532645,16.787041150014147,6.2080474983551905,0.004266666666565774,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,45,2005-12-04,2015-12-01,16.8240039348666,6.26311060700925,16.825247672107594,6.259370486969594,0.004533333333286768,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,46,2006-06-04,2016-05-31,16.852424666127725,6.22600994868208,16.854550976904303,6.221545767157332,0.004300000000027163,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,47,2006-12-03,2016-11-29,16.896110415101447,6.217657313339205,16.898302067387416,6.2127400267309385,0.003933333333407063,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,48,2007-06-03,2017-05-30,16.871461756297318,6.239513086052255,16.873850310232726,6.236189997125221,0.004433333333387661,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,49,2007-12-02,2017-11-28,16.92902256054306,6.260705811277818,16.9304514284348,6.256602532586309,0.0044666666666065185,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,50,2008-06-01,2018-05-29,17.001230720998823,6.17650097791751,17.00103534500602,6.17443284894254,0.004599999999967016,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,51,2008-11-30,2018-11-27,17.01758301808204,6.208825507689108,17.01705105423921,6.20638255892909,0.004699999999987389,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,52,2009-05-31,2019-05-28,16.98346192176316,6.194435359827786,16.984973401158594,6.1916105768760445,0.00403333333330617,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,53,2009-11-29,2019-11-26,17.008443925557398,6.1946780008430125,17.01052435638966,6.192779422640155,0.004466666666727784,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,54,2010-05-30,2020-05-26,17.063711525906808,6.170908024089289,17.067030154710782,6.167975714701215,0.00403333333330617,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,55,2010-11-28,2020-11-24,17.11526475964017,6.176365034812704,17.118555586498438,6.173024280104222,0.00403333333330617,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,56,2011-05-29,2021-05-25,17.163299754353638,6.121056861659207,17.165100819743074,6.119167275053447,0.0042666666666870395,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,57,2011-11-27,2021-11-23,17.22706197332367,6.150348804039743,17.22887710310782,6.148530629355867,0.004466666666727784,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,58,2012-05-27,2022-05-24,17.238410341187688,6.140521619062263,17.23896394993482,6.140478601434413,0.004099999999986418,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,59,2012-11-25,2022-11-22,17.259194085336343,6.205810305924458,17.260083363057394,6.206482671315757,0.004433333333387661,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,60,2013-05-26,2023-05-23,17.201150601100846,6.265291710680115,17.201018710508812,6.266952572911932,0.0044666666666065185,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,61,2013-11-24,2023-11-21,17.23465340129623,6.250844449631408,17.235301010823562,6.252444184118046,0.003933333333285797,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,62,2014-05-25,2024-05-21,17.198619334888,6.283476308105545,17.200625847562215,6.284841159927038,0.004566666666748157,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,63,2014-11-23,2024-11-19,17.217744679507117,6.339047022334002,17.219301666565997,6.3398239357363995,0.0043666666665861465,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,64,2015-05-24,2025-05-20,17.20652483732736,6.349042596734459,17.20838073283677,6.350559275995966,0.004233333333346915,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,BFGS,65,2015-11-22,2025-11-18,17.243228050474084,6.330827686859261,17.244007549393125,6.33263164626863,0.003900000000066939,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,1,1984-01-01,1993-12-28,16.26616655265759,6.349299793737412,16.26383166964151,6.349000318769539,0.005166666666627862,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,2,1984-07-01,1994-06-28,16.26658384842736,6.353099178616699,16.264373879296738,6.3521389942320825,0.003066666666685099,4.3333333342161496e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,3,1984-12-30,1994-12-27,16.288789160109072,6.3126126135437755,16.286876728284213,6.310867090923333,0.006999999999970896,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,4,1985-06-30,1995-06-27,16.240656846745857,6.266091826795274,16.239710633918985,6.263964020050611,0.007533333333291618,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,5,1985-12-29,1995-12-26,16.337878868781203,6.230506249485968,16.33704131436098,6.227255033381991,0.00703333333331102,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,6,1986-06-29,1996-06-25,16.32586961811998,6.230906879788304,16.325245916335312,6.228544141503181,0.003100000000025223,4.999999999805975e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,7,1986-12-28,1996-12-24,16.36955008605403,6.2820437263593485,16.369624866378587,6.280331037891897,0.0046333333334284054,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,8,1987-06-28,1997-06-24,16.400811375405212,6.263055981609948,16.401413958112947,6.261963592354278,0.006133333333370198,8.333333332605738e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,9,1987-12-27,1997-12-23,16.412601108758434,6.26011673293092,16.41348425697647,6.259897352020265,0.004099999999986418,5.333333333207217e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,10,1988-06-26,1998-06-23,16.338402050203612,6.257287634121742,16.338639347191883,6.259967404460818,0.004666666666647264,4.666666666404732e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,11,1988-12-25,1998-12-22,16.307604737857734,6.256272584134663,16.309123129077346,6.259728204176964,0.003666666666564803,4.3333333342161496e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,12,1989-06-25,1999-06-22,16.244106428236528,6.209296179019105,16.246481468867362,6.21195498848327,0.007566666666753008,7.000000000213428e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,13,1989-12-24,1999-12-21,16.293382505488378,6.228797676755591,16.29491342155856,6.230353237070815,0.0046333333334284054,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,14,1990-06-24,2000-06-20,16.29745777387171,6.237122009746258,16.29611505814253,6.237585258256072,0.009299999999954404,4.999999999805975e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,15,1990-12-23,2000-12-19,16.29742840438455,6.235884385826319,16.296123731475532,6.236821252533965,0.001599999999962165,2.3333333338086958e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,16,1991-06-23,2001-06-19,16.347362873139755,6.277551295108235,16.348299081415995,6.2779253854970465,0.00463333333330714,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,17,1991-12-22,2001-12-18,16.38544183095452,6.2909977827248795,16.385963644744233,6.291037889115985,0.0046333333334284054,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,18,1992-06-21,2002-06-18,16.391733670230273,6.25841281440893,16.392936934858433,6.257147351402994,0.00586666666677047,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,19,1992-12-20,2002-12-17,16.420247347065633,6.222536498870456,16.420020766265733,6.221134083453821,0.00703333333331102,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,20,1993-06-20,2003-06-17,16.449254718239036,6.174692438370913,16.44892937036791,6.174478275041755,0.00703333333331102,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,21,1993-12-19,2003-12-16,16.51776291020399,6.24812238122996,16.516356390910712,6.24831806198281,0.00463333333330714,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,22,1994-06-19,2004-06-15,16.52854862722086,6.257904489866413,16.525523387698197,6.25905120120753,0.004600000000088282,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,23,1994-12-18,2004-12-14,16.543113278795644,6.233262752263916,16.53935880054858,6.233634000277666,0.006966666666752038,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,24,1995-06-18,2005-06-14,16.56605781019248,6.237943026732265,16.562610083087744,6.238136993902615,0.004133333333326542,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,25,1995-12-17,2005-12-13,16.539396005795577,6.275751387364343,16.537547099538845,6.27588773805411,0.00463333333330714,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,26,1996-06-16,2006-06-13,16.49505001472763,6.305950684808669,16.492565096270155,6.305438302776801,0.00463333333330714,6.666666665599526e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,27,1996-12-15,2006-12-12,16.525614730937253,6.290843934191908,16.52343754291656,6.289926923516222,0.006133333333248932,8.999999999408222e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,28,1997-06-15,2007-06-12,16.51358002716492,6.274579145567331,16.511918487113157,6.272707472211864,0.006700000000031044,6.999999999000769e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,29,1997-12-14,2007-12-11,16.54073697267019,6.273280800395799,16.540138028494436,6.271519606455855,0.003100000000025223,4.33333333300349e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,30,1998-06-14,2008-06-10,16.600665141026244,6.265374419569046,16.601595682308673,6.260931135849971,0.005400000000008731,8.333333332605738e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,31,1998-12-13,2008-12-09,16.66966072342278,6.258367863924962,16.669824762494958,6.253033745235448,0.004300000000027163,7.666666667015912e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,32,1999-06-13,2009-06-09,16.694319686997176,6.309155782608136,16.693286557977814,6.30382607979996,0.00463333333330714,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,33,1999-12-12,2009-12-08,16.681398039934816,6.338925355648467,16.680858913775705,6.334416971881101,0.00463333333330714,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,34,2000-06-11,2010-06-08,16.589485717236766,6.387761789373947,16.589493222157493,6.383794374465502,0.004566666666748157,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,35,2000-12-10,2010-12-07,16.6157042298104,6.393712478273164,16.616246753456714,6.390385784699551,0.004599999999967016,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,36,2001-06-10,2011-06-07,16.556523182195182,6.362203525485448,16.558841757234,6.357261096056435,0.00703333333331102,6.999999999000769e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,37,2001-12-09,2011-12-06,16.541861948088705,6.370558956715132,16.544415473188636,6.366538497798176,0.004666666666647264,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,38,2002-06-09,2012-06-05,16.54237598374855,6.352902396385487,16.548261604558423,6.350067121444427,0.004533333333286768,7.666666667015912e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,39,2002-12-08,2012-12-04,16.592158276478727,6.374498213902496,16.594438493266114,6.3716305409001865,0.004666666666647264,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,40,2003-06-08,2013-06-04,16.612388826171337,6.390580326184781,16.6138528064497,6.386869128080199,0.00463333333330714,6.666666666812186e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,41,2003-12-07,2013-12-03,16.594867776896887,6.3597118405428645,16.597372689738723,6.356603402266704,0.006999999999970896,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,42,2004-06-06,2014-06-03,16.620015546089636,6.293837444672773,16.622040064998775,6.290773491620867,0.007133333333331393,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,43,2004-12-05,2014-12-02,16.707598545404984,6.286933718722808,16.71062310839341,6.284993452900494,0.00486666666668801,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,44,2005-06-05,2015-06-02,16.78426495621879,6.210192655241151,16.787044425870132,6.208045675766635,0.007733333333332363,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,45,2005-12-04,2015-12-01,16.824005495416706,6.263107803796273,16.825249069530436,6.259367833295525,0.004699999999987389,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,46,2006-06-04,2016-05-31,16.852625199589426,6.226095260675787,16.854547523426042,6.221550711467141,0.0071000000001125345,6.000000000009701e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,47,2006-12-03,2016-11-29,16.896030731086412,6.217615243544045,16.898503562831902,6.21262575714943,0.005700000000069849,8.333333333818397e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,48,2007-06-03,2017-05-30,16.871461640931095,6.239512863884969,16.873850165091813,6.236189713820107,0.004766666666667637,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,49,2007-12-02,2017-11-28,16.92902205132049,6.260705346848014,16.930450931421113,6.256602098597987,0.004766666666667637,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,50,2008-06-01,2018-05-29,17.001252589238124,6.176495280869194,17.001035568461273,6.174428541991324,0.007733333333332363,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,51,2008-11-30,2018-11-27,17.0175830410403,6.208823164624462,17.017051065909342,6.206380254150824,0.004800000000007761,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,52,2009-05-31,2019-05-28,16.98319383666243,6.194304639007235,16.984804122269463,6.191552856874812,0.006233333333269305,8.999999999408222e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,53,2009-11-29,2019-11-26,17.008443832951176,6.194677970232924,17.010550084169004,6.192739676309043,0.0031666666665842056,5.333333334419877e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,54,2010-05-30,2020-05-26,17.06385228777702,6.170947693895391,17.06704798715109,6.167980233568696,0.00663333333322953,7.666666667015912e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,55,2010-11-28,2020-11-24,17.115264096016794,6.176365788458128,17.118554980839168,6.17302513659646,0.0042666666666870395,5.66666666660846e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,56,2011-05-29,2021-05-25,17.163318849530913,6.121051549068469,17.165101928594506,6.119166644791453,0.0077666666665512215,6.333333333410943e-4,TRUE,TRUE,TRUE
Death Valley,logistic,L-BFGS-B,57,2011-11-27,2021-11-23,17.227061595167193,6.150348126310019,17.228876723051336,6.148529948900125,0.004833333333347885,6.333333333410943e-4,TRUE,TRUE,TRUE
