date,T2M,RH2M,THI
1984-06-16,11.07,65.64,11.7182014
1984-06-17,11.31,78.35,11.68984925
1984-06-18,12.7,74.69,12.950569
1984-06-19,15.37,65.68,15.2057788
1984-06-20,17.77,70.31,17.23602535
1984-06-21,19.83,62.55,18.73215325
1984-06-22,18.22,72.95,17.666556999999997
1984-06-23,12.86,77.72,13.0609656
1984-06-24,16.84,74.57,16.5127159
1984-06-25,10.46,71.16,11.100824800000002
1984-06-26,11.92,74.95,12.2754595
1984-06-27,9.42,92.41,9.632064600000001
1984-06-28,9.08,90.19,9.3724361
1984-06-29,10.51,89.81,10.73361955
1984-06-30,12.79,86.55,12.916497249999999
1984-07-01,12.9,67.95,13.18204
1984-07-02,11.02,67.18,11.6481748
1984-07-03,17.67,71.98,17.181471300000002
1984-07-04,18.32,81.31,17.9273231
1984-07-05,16.71,77.36,16.4348108
1984-07-06,15.76,80.73,15.6264589
1984-07-07,14,88.76,14.03091
1984-07-08,15.88,95.53,15.8460727
1984-07-09,20.79,88.24,20.383162799999997
1984-07-10,22.06,81.11,21.2745538
1984-07-11,22.82,78.42,21.8324992
1984-07-12,23.92,73.57,22.5506617
1984-07-13,24.56,65.58,22.655541399999997
1984-07-14,20.12,74.34,19.3268494
1984-07-15,18.03,72.92,17.5042418
1984-07-16,17.07,77.09,16.74616715
1984-07-17,19.37,73.37,18.65671545
1984-07-18,22.44,66.28,20.9674476
1984-07-19,24.49,63.07,22.46088115
1984-07-20,23.93,57.77,21.73974105
1984-07-21,25.03,49.29,22.09313035
1984-07-22,23.76,54.36,21.4355548
1984-07-23,20.18,58.33,18.8782292
1984-07-24,15.31,57.25,15.11954875
1984-07-25,13.35,54.59,13.63721825
1984-07-26,13.64,52.63,13.8640601
1984-07-27,14.13,48.53,14.234741450000001
1984-07-28,12.91,50.41,13.34366455
1984-07-29,14.37,47.27,14.40770195
1984-07-30,16.97,47.81,16.26099885
1984-07-31,17.26,51.89,16.5296902
1984-08-01,10.61,69.91,11.25377555
1984-08-02,10.89,54.59,11.791615550000001
1984-08-03,9.18,56.06,10.4656844
1984-08-04,9.77,57.64,10.8719954
1984-08-05,9.91,52.48,11.1096424
1984-08-06,9.64,56.1,10.813447
1984-08-07,11.44,52.77,12.2348809
1984-08-08,10.72,61.16,11.5274836
1984-08-09,8.44,69.42,9.4592314
1984-08-10,8.48,70.74,9.4487986
1984-08-11,11.11,46.58,12.1060159
1984-08-12,12.06,58.16,12.6214928
1984-08-13,10.34,71.17,10.999630400000001
1984-08-14,16.19,79.92,16.0033564
1984-08-15,17.95,75.86,17.491943499999998
1984-08-16,16.97,73.46,16.609454099999997
1984-08-17,14.94,73.84,14.876692799999999
1984-08-18,12.71,51.44,13.188073200000002
1984-08-19,13.68,56.73,13.8751477
1984-08-20,16.25,56.77,15.83391125
1984-08-21,17,55.01,16.3813875
1984-08-22,17.84,56.43,17.0396191
1984-08-23,17.97,57.02,17.1497267
1984-08-24,17.75,69.52,17.20517
1984-08-25,11.19,61.09,11.898356549999999
1984-08-26,14.42,57.11,14.4388716
1984-08-27,13.82,61.38,13.9644388
1984-08-28,9.35,86.27,9.73890225
1984-08-29,11.23,66.5,11.8324975
1984-08-30,12.66,77.76,12.8850688
1984-08-31,11.48,73.47,11.920663300000001
1984-09-01,13.9,56.15,14.044705
1984-09-02,14.17,56.66,14.2486621
1984-09-03,10.01,56.11,11.09386355
1984-09-04,8.15,54.91,9.72476825
1984-09-05,7.46,52.88,9.2844864
1984-09-06,8.36,57.74,9.7871202
1984-09-07,9.65,59.87,10.720467750000001
1984-09-08,9,89.48,9.31823
1984-09-09,11.57,63.89,12.15191265
1984-09-10,12.07,76.49,12.38421115
1984-09-11,14.97,72.49,14.89888665
1984-09-12,7.57,79.89,8.33649265
1984-09-13,2.39,67.1,4.581304500000002
1984-09-14,1.38,68.05,3.685512000000001
1984-09-15,2.64,70.62,4.556457400000001
1984-09-16,1.81,89.61,2.5351700500000005
1984-09-17,1.32,92.75,1.8455525000000015
1984-09-18,-1.51,76.25,0.581306250000001
1984-09-19,-3.05,66.26,0.20675350000000048
1984-09-20,-1.15,58.17,2.450517250000001
1984-09-21,-1,72.04,1.3835900000000003
1984-09-22,-1.48,89.1,-0.5219989999999981
1984-09-23,-2.3,65.36,0.9007360000000015
1984-09-24,-3.24,68.27,-0.1441038999999984
1984-09-25,-0.82,69.91,1.7153834000000012
1984-09-26,-1.66,82.18,-0.0761583999999993
1984-09-27,-3.73,65.2,-0.24077799999999883
1984-09-28,-6.12,65.48,-2.2050867999999992
1984-09-29,-4.8,62.78,-0.8490969999999987
1984-09-30,-4,67.84,-0.7277199999999993
1984-10-01,-2.6,73.67,-0.12366349999999837
1984-10-02,-2.96,77.87,-0.8348560999999997
1984-10-03,-4.6,74.45,-1.9159724999999983
1984-10-04,-5.03,75.39,-2.386516849999999
1984-10-05,-6.48,77.91,-3.931034899999999
1984-10-06,-6.23,79.93,-3.9417189500000003
1984-10-07,-6.72,81.99,-4.618052899999997
1984-10-08,-7.82,77.64,-5.075086399999998
1984-10-09,-7.26,75.26,-4.2991168
1984-10-10,-10.13,67.09,-5.67184685
1984-10-11,-9.65,63.66,-4.823139499999998
1984-10-12,-11.55,89.76,-10.082863999999999
