study,replicate,model,optimizer,n,bins,bin_type,truth_mean,truth_sd,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_loglik,sym_loglik,class_conv,sym_conv,paired_conv,class_boundary_hit,sym_boundary_hit
shifted_lognormal_sensitivity,2,shifted_lognormal,BFGS,365,100,QU,25,5.000000000000001,25.308152130391207,5.0102248278923875,25.322653399757435,5.013425449295025,0.004233333333333326,0.008399999999999963,-1044.5211645056481,-2008.2318595141733,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,L-BFGS-B,365,100,QU,25,5.000000000000001,25.30819291463844,5.0102784628203345,25.322650700809085,5.013403357092812,0.0028666666666666766,0.007966666666666632,-1044.5211645252705,-2008.231859679809,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,BFGS,365,10,EW,25,5.000000000000001,24.64372379705963,4.6184389834734825,24.617423888305723,4.514971995217414,0.0043333333333333,0.005066666666666641,-1028.9900594575613,-637.2857922371476,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,L-BFGS-B,365,10,EW,25,5.000000000000001,24.643727640550637,4.618446019962853,24.617382559009794,4.5148407923314124,0.003566666666666703,0.005133333333333331,-1028.9900594592737,-637.2857921448121,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,BFGS,365,10,QU,25,5.000000000000001,24.64372379705963,4.6184389834734825,24.759789861380867,4.802740469495594,0.0043333333333333,0.004000000000000033,-1028.9900594575613,-866.4312068192007,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,L-BFGS-B,365,10,QU,25,5.000000000000001,24.643727640550637,4.618446019962853,24.75981524288718,4.802743917159433,0.003566666666666703,0.00426666666666667,-1028.9900594592737,-866.4312068197887,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,BFGS,365,50,EW,25,5.000000000000001,24.64372379705963,4.6184389834734825,24.64608238036174,4.603734614255312,0.0043333333333333,0.007066666666666658,-1028.9900594575613,-1213.7391843439523,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,L-BFGS-B,365,50,EW,25,5.000000000000001,24.643727640550637,4.618446019962853,24.64605331742436,4.603869066926714,0.003566666666666703,0.0056333333333333496,-1028.9900594592737,-1213.739184945706,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,BFGS,365,50,QU,25,5.000000000000001,24.64372379705963,4.6184389834734825,24.70115549497671,4.713536863611471,0.0043333333333333,0.005366666666666712,-1028.9900594575613,-1592.375888636121,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,L-BFGS-B,365,50,QU,25,5.000000000000001,24.643727640550637,4.618446019962853,24.70101367919284,4.713141949840245,0.003566666666666703,0.005333333333333338,-1028.9900594592737,-1592.3758897671364,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,BFGS,365,100,EW,25,5.000000000000001,24.64372379705963,4.6184389834734825,24.648032662059435,4.605235990066857,0.0043333333333333,0.006333333333333317,-1028.9900594575613,-1466.5333600013669,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,L-BFGS-B,365,100,EW,25,5.000000000000001,24.643727640550637,4.618446019962853,24.648058263228087,4.604931921547696,0.003566666666666703,0.007466666666666614,-1028.9900594592737,-1466.5333584919074,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,BFGS,365,100,QU,25,5.000000000000001,24.64372379705963,4.6184389834734825,24.660383675762887,4.6151234724135275,0.0043333333333333,0.007333333333333355,-1028.9900594575613,-2006.1723633772422,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,3,shifted_lognormal,L-BFGS-B,365,100,QU,25,5.000000000000001,24.643727640550637,4.618446019962853,24.659716529409366,4.615004420128308,0.003566666666666703,0.008366666666666649,-1028.9900594592737,-2006.1723706749024,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,BFGS,365,10,EW,25,5.000000000000001,24.975575350095987,4.656565960321177,24.98006304340307,4.664365141919305,0.004233333333333355,0.004999999999999952,-1039.2962941302958,-685.1764049354858,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,L-BFGS-B,365,10,EW,25,5.000000000000001,24.97483719619101,4.65632953329631,24.98005243809319,4.664362732391192,0.004099999999999978,0.005466666666666657,-1039.2962996020221,-685.1764049359239,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,BFGS,365,10,QU,25,5.000000000000001,24.975575350095987,4.656565960321177,24.997517357917175,4.627010717388164,0.004233333333333355,0.0038000000000000256,-1039.2962941302958,-866.4560034318727,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,L-BFGS-B,365,10,QU,25,5.000000000000001,24.97483719619101,4.65632953329631,24.99749413876679,4.627017561659318,0.004099999999999978,0.004366666666666674,-1039.2962996020221,-866.4560034407073,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,BFGS,365,50,EW,25,5.000000000000001,24.975575350095987,4.656565960321177,24.972883256453315,4.645438301176286,0.004233333333333355,0.004800000000000004,-1039.2962941302958,-1264.0315078762412,TRUE,TRUE,TRUE,FALSE,FALSE
